latitude,longitude,time_index,is_trend
43.85702046428568,-63.41384516309524,2761,True
46.17317011784603,-58.32756699022924,2036,True
42.299026766666636,-65.32633626666662,7825,True
47.34159553650791,-55.06535271785717,5352,True
46.29279096458748,-54.03588654499983,6077,True
46.17317011784603,-58.32756699022924,2036,True
38.91562349999998,-71.78179660000002,1984,True
45.652712779776095,-56.38091765000515,6429,True
47.00315691636397,-59.17166935886805,8239,True
45.12353244049006,-58.79966561287043,2767,True
44.17122158306408,-60.680419666473455,7870,True
46.69451286937234,-57.899823511976905,2404,True
44.17122158306408,-60.680419666473455,2756,True
46.29279096458748,-54.03588654499983,6077,True
47.33779304998612,-54.59158692383731,2058,True
47.696940913780665,-58.9677062162337,7151,True
47.903697821212106,-56.91231229931458,1345,True
47.15937820887446,-55.47493811958872,1343,True
46.482785340052985,-55.47983228058468,7885,True
46.91034808333335,-55.19706319166665,2796,True
47.985754282215005,-53.764083246608976,3179,True
44.17122158306408,-60.680419666473455,7870,True
47.64990718095239,-55.35947431190475,609,True
47.010363481834794,-57.53178588992165,8958,True
47.034216000000036,-55.08675253333333,1383,True
47.12086315115441,-55.776640982684,7851,True
46.993750671611764,-53.66363503333332,1715,True
47.110825332142866,-54.176262257575765,6070,True
46.85821972407396,-56.25900693851915,3883,True
45.863105108874464,-44.023205583658026,190,True
46.482785340052985,-55.47983228058468,7519,True
47.21843821809856,-56.61121302559926,5693,True
46.746429645238116,-55.24414116742424,2032,True
46.61869206666668,-55.58626999047617,6435,True
47.0006852047619,-59.311276495238126,8217,True
47.55575958690477,-56.684191475000006,5355,True
47.02223424999999,-59.19536625000008,7493,True
46.18988000000001,-57.070645999999954,3975,True
48.595426244588765,-56.82913190555552,7511,True
46.17317011784603,-58.32756699022924,2766,True
38.91562349999998,-71.78179660000002,1984,True
46.82593282214936,-53.17234193790117,3875,True
45.23099066668056,-59.52475292874072,7532,True
46.57838012839294,-56.98171797866037,2770,True
47.05452649470837,-58.32963121288907,2775,True
47.56842670238098,-52.44216323333334,3172,True
47.05452649470837,-58.32963121288907,2775,True
46.29279096458748,-54.03588654499983,6077,True
46.57838012839294,-56.98171797866037,6057,True
47.010363481834794,-57.53178588992165,8958,True
47.70405287619048,-53.62668073095237,3178,True
47.64990718095239,-55.35947431190475,2070,True
46.57838012839294,-56.98171797866037,6057,True
47.21843821809856,-56.61121302559926,5693,True
47.16894800000001,-55.50216916666669,2687,True
46.375640415248654,-48.85220271905593,3479,True
44.812249338095235,-62.39618365674603,2755,True
47.110825332142866,-54.176262257575765,6070,True
47.51112699999999,-52.44033233333338,1951,True
47.903697821212106,-56.91231229931458,1345,True
46.17317011784603,-58.32756699022924,3862,True
47.12086315115441,-55.776640982684,2007,True
48.049179245634996,-51.85125224007928,4933,True
46.017603050000005,-60.04760266666663,3461,True
45.12353244049006,-58.79966561287043,2767,True
47.05452649470837,-58.32963121288907,2775,True
44.677287957539704,-59.81114691984129,2399,True
47.2090218187946,-55.69561836788082,5335,True
47.21843821809856,-56.61121302559926,5693,True
45.3031164690116,-61.74043197460313,7521,True
46.82593282214936,-53.17234193790117,8623,True
42.299026766666636,-65.32633626666662,7825,True
46.17317011784603,-58.32756699022924,3862,True
46.17317011784603,-58.32756699022924,2766,True
46.85821972407396,-56.25900693851915,3883,True
46.29279096458748,-54.03588654499983,6077,True
44.17122158306408,-60.680419666473455,7870,True
45.87073485714288,-53.2640347857143,188,True
48.70317094791042,-52.657941943351105,6059,True
45.652712779776095,-56.38091765000515,4237,True
45.19651700000006,-58.42297200000001,5276,True
48.07952769285715,-52.60586298015875,3865,True
44.319605000000045,-42.33935800000005,2665,True
38.91562349999998,-71.78179660000002,1984,True
47.903697821212106,-56.91231229931458,8285,True
46.91034808333335,-55.19706319166665,2796,True
46.97454551266163,-54.536850375367884,7891,True
47.33081895440393,-58.89166708546455,6436,True
47.15937820887446,-55.47493811958872,1343,True
44.92668088333334,-57.15036145238091,562,True
45.0081122246867,-61.699786061048464,1678,True
47.00315691636397,-59.17166935886805,2395,True
47.33081895440393,-58.89166708546455,8262,True
52.53189647222218,-58.227754722222244,3159,True
46.82593282214936,-53.17234193790117,8623,True
46.97454551266163,-54.536850375367884,2777,True
48.70317094791042,-52.657941943351105,8616,True
46.29780240238097,-56.75195107777778,186,True
47.010363481834794,-57.53178588992165,8593,True
46.29780240238097,-56.75195107777778,2013,True
47.034216000000036,-55.08675253333333,1384,True
47.0006852047619,-59.311276495238126,8217,True
45.88068909378265,-52.097297382111535,6084,True
47.64990718095239,-55.35947431190475,3896,True
42.482207000000045,-64.5514530000001,999,True
46.454656679916354,-57.657368610593956,4211,True
47.34159553650791,-55.06535271785717,5352,True
47.903697821212106,-56.91231229931458,1345,True
47.05452649470837,-58.32963121288907,2775,True
46.57838012839294,-56.98171797866037,6057,True
46.993750671611764,-53.66363503333332,1715,True
46.375640415248654,-48.85220271905593,191,True
46.82593282214936,-53.17234193790117,8623,True
47.14323294047622,-51.46437080000003,6096,True
43.68284311666665,-63.91501326190473,8233,True
46.17317011784603,-58.32756699022924,3862,True
47.36647485119046,-54.53916741190474,1340,True
48.07952769285715,-52.60586298015875,3865,True
50.473270000000056,-55.813672999999945,3934,True
46.1701404053863,-57.26629284628706,4242,True
46.29279096458748,-54.03588654499983,6077,True
47.11144500000001,-55.88817916666669,3785,True
44.818709000000005,-59.54751573333333,649,True
46.46444689999999,-56.05637243333333,3483,True
47.9562648,-52.02745640000002,5360,True
45.12353244049006,-58.79966561287043,2767,True
48.595426244588765,-56.82913190555552,2398,True
46.82593282214936,-53.17234193790117,8623,True
48.70317094791042,-52.657941943351105,946,True
44.812249338095235,-62.39618365674603,2755,True
48.15117535039684,-54.16412472658728,3876,True
46.482785340052985,-55.47983228058468,6058,True
44.17122158306408,-60.680419666473455,2756,True
49.594484,-56.14536000000004,3200,True
45.87073485714288,-53.2640347857143,188,True
48.22149123168498,-53.02713188333331,3177,True
46.82593282214936,-53.17234193790117,8623,True
45.652712779776095,-56.38091765000515,3141,True
48.15117535039684,-54.16412472658728,7894,True
47.36647485119046,-54.53916741190474,1340,True
46.57838012839294,-56.98171797866037,6057,True
46.85821972407396,-56.25900693851915,3883,True
44.812249338095235,-62.39618365674603,2755,True
46.35589200000002,-56.402766999999905,1630,True
47.07139342279941,-58.262220723809484,2029,True
47.33554199999997,-58.80755099999994,6152,True
46.82593282214936,-53.17234193790117,8623,True
47.25862683877792,-58.740163305111544,2757,True
45.12353244049006,-58.79966561287043,2767,True
47.010363481834794,-57.53178588992165,8958,True
49.29237063376615,-59.416173055555554,7882,True
45.652712779776095,-56.38091765000515,8620,True
48.70317094791042,-52.657941943351105,6059,True
48.31840639689754,-60.19601087106781,4991,True
47.05452649470837,-58.32963121288907,2775,True
45.23099066668056,-59.52475292874072,7532,True
47.4598812225108,-56.362272607692304,1669,True
46.675641992354876,-54.64674512692864,6098,True
46.17317011784603,-58.32756699022924,4227,True
46.97454551266163,-54.536850375367884,2777,True
47.07139342279941,-58.262220723809484,8238,True
45.23099066668056,-59.52475292874072,7532,True
44.503256833333324,-61.42787871666665,3184,True
52.53189647222218,-58.227754722222244,1698,True
47.36647485119046,-54.53916741190474,5358,True
41.40974700000003,-66.01030400000005,1365,True
46.85821972407396,-56.25900693851915,3883,True
48.70317094791042,-52.657941943351105,6059,True
43.01379900000006,-47.387429999999995,2664,True
46.82593282214936,-53.17234193790117,8623,True
45.863105108874464,-44.023205583658026,190,True
44.677287957539704,-59.81114691984129,6051,True
47.14323294047622,-51.46437080000003,6096,True
44.17122158306408,-60.680419666473455,1660,True
46.60071400000002,-55.31372336666667,1746,True
53.92306549087299,-59.33249453531744,3150,True
44.17122158306408,-60.680419666473455,2756,True
45.12353244049006,-58.79966561287043,2767,True
46.85821972407396,-56.25900693851915,3883,True
47.66593799999997,-54.11046500000001,3187,True
47.29669260119048,-52.15272933214289,7890,True
46.29279096458748,-54.03588654499983,6077,True
46.97116743253969,-55.53925319682532,1297,True
47.64990718095239,-55.35947431190475,2070,True
47.94043200000004,-56.310120000000026,3946,True
45.87073485714288,-53.2640347857143,3841,True
46.482785340052985,-55.47983228058468,7519,True
47.2090218187946,-55.69561836788082,5335,True
49.71520200000006,-56.421944366666594,3935,True
45.0081122246867,-61.699786061048464,1678,True
47.05452649470837,-58.32963121288907,2775,True
47.14323294047622,-51.46437080000003,6096,True
42.299026766666636,-65.32633626666662,7825,True
47.05452649470837,-58.32963121288907,2775,True
47.614605845920806,-59.092423617016244,1661,True
46.556800528571415,-59.413029573809496,2765,True
43.01379900000006,-47.387429999999995,2664,True
47.21843821809856,-56.61121302559926,5693,True
44.17122158306408,-60.680419666473455,2756,True
44.17122158306408,-60.680419666473455,7870,True
42.482207000000045,-64.5514530000001,999,True
46.91034808333335,-55.19706319166665,2796,True
46.82593282214936,-53.17234193790117,8623,True
47.51112699999999,-52.44033233333338,1951,True
44.677287957539704,-59.81114691984129,2764,True
42.51415800000002,-63.10141499999989,273,True
44.17122158306408,-60.680419666473455,2756,True
45.88068909378265,-52.097297382111535,6084,True
46.57838012839294,-56.98171797866037,6057,True
46.14822133571427,-52.14318173571428,5303,True
44.812249338095235,-62.39618365674603,2025,True
46.29279096458748,-54.03588654499983,6077,True
48.79252386587301,-54.0222937279975,3885,True
48.70317094791042,-52.657941943351105,6059,True
47.034216000000036,-55.08675253333333,2844,True
45.652712779776095,-56.38091765000515,7524,True
48.049179245634996,-51.85125224007928,5298,True
46.858711960198896,-53.86291322342723,3510,True
46.97454551266163,-54.536850375367884,2412,True
44.812249338095235,-62.39618365674603,2755,True
47.56842670238098,-52.44216323333334,3172,True
44.17122158306408,-60.680419666473455,2756,True
47.877718608618004,-54.11130430715421,1709,True
44.17122158306408,-60.680419666473455,2756,True
46.82593282214936,-53.17234193790117,2414,True
47.33554199999997,-58.80755099999994,6152,True
45.88068909378265,-52.097297382111535,6084,True
46.57838012839294,-56.98171797866037,6057,True
46.375640415248654,-48.85220271905593,191,True
46.63745382142857,-54.523763604761946,3173,True
40.39199191666664,-67.38464743333327,3441,True
46.97454551266163,-54.536850375367884,2777,True
44.677287957539704,-59.81114691984129,3860,True
46.746429645238116,-55.24414116742424,8606,True
47.010363481834794,-57.53178588992165,8958,True
44.17122158306408,-60.680419666473455,3487,True
44.17122158306408,-60.680419666473455,5678,True
42.299026766666636,-65.32633626666662,7825,True
49.594484,-56.14536000000004,3200,True
47.010363481834794,-57.53178588992165,8958,True
48.049179245634996,-51.85125224007928,2011,True
47.010363481834794,-57.53178588992165,8958,True
46.57838012839294,-56.98171797866037,6057,True
46.29279096458748,-54.03588654499983,6077,True
48.05070888333334,-53.73138044166665,3898,True
48.31840639689754,-60.19601087106781,2799,True
46.375640415248654,-48.85220271905593,191,True
46.1701404053863,-57.26629284628706,6434,True
44.494259114682535,-61.626222203860024,3119,True
46.69451286937234,-57.899823511976905,5691,True
46.45310204047622,-47.535256922619055,185,True
47.2090218187946,-55.69561836788082,8622,True
48.15117535039684,-54.16412472658728,8624,True
46.29279096458748,-54.03588654499983,6077,True
47.63970799999999,-54.76151100000001,3154,True
46.29780240238097,-56.75195107777778,186,True
46.63075300000001,-56.88944160000002,2366,True
46.82593282214936,-53.17234193790117,3875,True
46.73824199999999,-55.698627700000024,2843,True
49.67332717142856,-57.69449611349205,1690,True
46.82593282214936,-53.17234193790117,8623,True
46.675641992354876,-54.64674512692864,6098,True
47.00315691636397,-59.17166935886805,2395,True
47.36647485119046,-54.53916741190474,1340,True
42.09947549999993,-64.91733599999992,7831,True
53.92306549087299,-59.33249453531744,3150,True
44.17122158306408,-60.680419666473455,2756,True
43.829380000000036,-62.0617950000001,3189,True
46.85821972407396,-56.25900693851915,3883,True
44.17122158306408,-60.680419666473455,7870,True
47.29669260119048,-52.15272933214289,7890,True
46.556800528571415,-59.413029573809496,2035,True
46.993750671611764,-53.66363503333332,1715,True
47.33081895440393,-58.89166708546455,8262,True
48.15117535039684,-54.16412472658728,7894,True
44.17122158306408,-60.680419666473455,7870,True
45.50108300000001,-60.97133100000002,4519,True
44.494259114682535,-61.626222203860024,3119,True
45.76130903690477,-46.53488379047618,189,True
47.14323294047622,-51.46437080000003,6096,True
45.88068909378265,-52.097297382111535,6084,True
47.12086315115441,-55.776640982684,2007,True
47.29712999999997,-54.9009472,2062,True
46.556800528571415,-59.413029573809496,2765,True
47.66593799999997,-54.11046500000001,3187,True
48.70317094791042,-52.657941943351105,8616,True
46.375640415248654,-48.85220271905593,1652,True
44.17122158306408,-60.680419666473455,7870,True
47.903697821212106,-56.91231229931458,8285,True
43.206215000000036,-62.620936000000064,8202,True
44.818709000000005,-59.54751573333333,2840,True
48.75334924087304,-54.722830597186146,3545,True
48.15117535039684,-54.16412472658728,7894,True
47.11144500000001,-55.88817916666669,3785,True
47.010363481834794,-57.53178588992165,8593,True
47.33779304998612,-54.59158692383731,2058,True
46.6090547626984,-54.990500467063484,8602,True
45.88068909378265,-52.097297382111535,6084,True
46.97454551266163,-54.536850375367884,6064,True
46.17317011784603,-58.32756699022924,2766,True
46.57838012839294,-56.98171797866037,6057,True
47.32122096666671,-54.04669344999999,1722,True
46.29279096458748,-54.03588654499983,6077,True
46.85821972407396,-56.25900693851915,3883,True
42.57805300000004,-64.38741600000004,8184,True
44.17122158306408,-60.680419666473455,2756,True
48.70317094791042,-52.657941943351105,6059,True
45.652712779776095,-56.38091765000515,2776,True
46.97454551266163,-54.536850375367884,8621,True
45.830053548412685,-58.91188398650792,2432,True
47.2090218187946,-55.69561836788082,8622,True
47.487087388888874,-54.14068336666668,3906,True
46.82593282214936,-53.17234193790117,8623,True
53.92306549087299,-59.33249453531744,2055,True
47.810414150000014,-53.67943384999997,3101,True
46.746429645238116,-55.24414116742424,8606,True
44.677287957539704,-59.81114691984129,2764,True
47.268242888888814,-55.22674299999992,3891,True
44.17122158306408,-60.680419666473455,3487,True
46.375640415248654,-48.85220271905593,3479,True
46.97454551266163,-54.536850375367884,2777,True
47.21843821809856,-56.61121302559926,5693,True
44.697290349999996,-61.284199599999965,7479,True
48.33629499999999,-58.64346884999999,2455,True
46.723212920928454,-54.35269318947365,3155,True
47.05452649470837,-58.32963121288907,2775,True
47.00315691636397,-59.17166935886805,8239,True
46.675641992354876,-54.64674512692864,6098,True
45.23099066668056,-59.52475292874072,7532,True
45.830053548412685,-58.91188398650792,606,True
47.66593799999997,-54.11046500000001,3187,True
46.29279096458748,-54.03588654499983,6077,True
47.010363481834794,-57.53178588992165,8958,True
47.110825332142866,-54.176262257575765,6070,True
48.359846069140964,-54.338469127357605,3892,True
47.010363481834794,-57.53178588992165,1653,True
46.97454551266163,-54.536850375367884,2412,True
46.29279096458748,-54.03588654499983,6077,True
46.6090547626984,-54.990500467063484,8602,True
44.10786300000004,-62.26638199999992,2727,True
46.482785340052985,-55.47983228058468,8615,True
42.15603999999994,-63.392633999999916,2521,True
46.29780240238097,-56.75195107777778,186,True
45.830053548412685,-58.91188398650792,9006,True
47.289016000000004,-56.84479735000003,2793,True
46.97454551266163,-54.536850375367884,8621,True
47.903697821212106,-56.91231229931458,1345,True
47.010363481834794,-57.53178588992165,8958,True
46.69451286937234,-57.899823511976905,2404,True
46.746429645238116,-55.24414116742424,2032,True
47.00315691636397,-59.17166935886805,8239,True
42.09947549999993,-64.91733599999992,7831,True
47.5842738916667,-54.073873843614685,3180,True
47.2090218187946,-55.69561836788082,2048,True
46.91034808333335,-55.19706319166665,2796,True
47.010363481834794,-57.53178588992165,1653,True
47.00315691636397,-59.17166935886805,8239,True
46.17317011784603,-58.32756699022924,2766,True
47.33081895440393,-58.89166708546455,6436,True
46.85821972407396,-56.25900693851915,3883,True
48.31840639689754,-60.19601087106781,3895,True
47.15937820887446,-55.47493811958872,1343,True
44.091861375937924,-61.750660509260236,3863,True
44.17122158306408,-60.680419666473455,7870,True
46.454656679916354,-57.657368610593956,4211,True
47.07139342279941,-58.262220723809484,8603,True
46.82593282214936,-53.17234193790117,2414,True
47.34159553650791,-55.06535271785717,5352,True
47.55575958690477,-56.684191475000006,3894,True
43.223946666666734,-62.82698249999999,7821,True
45.652712779776095,-56.38091765000515,8620,True
48.22149123168498,-53.02713188333331,3177,True
45.76130903690477,-46.53488379047618,189,True
47.903697821212106,-56.91231229931458,8285,True
47.34159553650791,-55.06535271785717,5352,True
48.19337466666664,-54.88417048333331,2064,True
46.82593282214936,-53.17234193790117,8623,True
43.85702046428568,-63.41384516309524,8605,True
48.333516308730125,-54.615430100793695,3104,True
44.17122158306408,-60.680419666473455,2026,True
47.05452649470837,-58.32963121288907,2775,True
46.73824199999999,-55.698627700000024,2843,True
47.63970799999999,-54.76151100000001,3154,True
46.57838012839294,-56.98171797866037,2770,True
47.877718608618004,-54.11130430715421,1344,True
45.87073485714288,-53.2640347857143,3841,True
46.97454551266163,-54.536850375367884,8621,True
45.652712779776095,-56.38091765000515,6429,True
47.21843821809856,-56.61121302559926,5693,True
47.33779304998612,-54.59158692383731,231,True
45.0081122246867,-61.699786061048464,1678,True
45.863105108874464,-44.023205583658026,190,True
46.57838012839294,-56.98171797866037,6057,True
46.57838012839294,-56.98171797866037,8614,True
43.01379900000006,-47.387429999999995,2664,True
47.00315691636397,-59.17166935886805,2395,True
48.04272893719808,-52.59652327777785,2061,True
47.00315691636397,-59.17166935886805,8239,True
46.97454551266163,-54.536850375367884,2777,True
46.69451286937234,-57.899823511976905,8248,True
45.0081122246867,-61.699786061048464,3139,True
45.626926493930895,-56.521702279322454,2760,True
48.333516308730125,-54.615430100793695,1642,True
46.482785340052985,-55.47983228058468,6058,True
47.009030000000024,-59.03328499999995,1731,True
47.15937820887446,-55.47493811958872,2804,True
48.333516308730125,-54.615430100793695,3103,True
45.652712779776095,-56.38091765000515,8620,True
43.206215000000036,-62.620936000000064,8202,True
47.29712999999997,-54.9009472,2062,True
47.227293388888846,-58.31730329999993,1714,True
42.299026766666636,-65.32633626666662,7825,True
44.88897600000002,-60.223532999999996,1401,True
46.97454551266163,-54.536850375367884,8621,True
45.863105108874464,-44.023205583658026,190,True
47.33779304998612,-54.59158692383731,2058,True
52.53189647222218,-58.227754722222244,3159,True
46.85821972407396,-56.25900693851915,3883,True
46.97454551266163,-54.536850375367884,2777,True
47.05452649470837,-58.32963121288907,2775,True
42.00584400000006,-66.39248700000005,2250,True
48.444807000000026,-58.24663300000003,1763,True
46.1701404053863,-57.26629284628706,6434,True
46.675641992354876,-54.64674512692864,6098,True
48.21350158571427,-53.97817701428573,3181,True
47.94043200000004,-56.310120000000026,3946,True
48.31840639689754,-60.19601087106781,2799,True
46.723212920928454,-54.35269318947365,3155,True
47.33081895440393,-58.89166708546455,7531,True
46.675641992354876,-54.64674512692864,6098,True
46.40476135000001,-57.69317923333327,2005,True
48.70317094791042,-52.657941943351105,6059,True
47.33081895440393,-58.89166708546455,1687,True
47.010363481834794,-57.53178588992165,1653,True
46.45999907628208,-57.47612745476187,3116,True
47.32122096666671,-54.04669344999999,2818,True
44.17122158306408,-60.680419666473455,7870,True
47.33081895440393,-58.89166708546455,7531,True
47.00315691636397,-59.17166935886805,8239,True
41.40481999999997,-67.93141199999997,2463,True
49.18266708214283,-57.31664714166671,5728,True
42.00584400000006,-66.39248700000005,2250,True
46.6090547626984,-54.990500467063484,8602,True
46.85821972407396,-56.25900693851915,6074,True
46.60071400000002,-55.31372336666667,1746,True
47.21843821809856,-56.61121302559926,5693,True
45.12353244049006,-58.79966561287043,2767,True
46.29279096458748,-54.03588654499983,6077,True
47.33081895440393,-58.89166708546455,2053,True
48.70317094791042,-52.657941943351105,6059,True
47.00315691636397,-59.17166935886805,8239,True
42.063181883333364,-64.93718103333332,8191,True
46.17317011784603,-58.32756699022924,2766,True
46.85821972407396,-56.25900693851915,3883,True
46.1701404053863,-57.26629284628706,3877,True
46.17317011784603,-58.32756699022924,2766,True
47.985754282215005,-53.764083246608976,5006,True
44.091861375937924,-61.750660509260236,3863,True
46.97454551266163,-54.536850375367884,2777,True
47.903697821212106,-56.91231229931458,4998,True
47.21843821809856,-56.61121302559926,5693,True
46.6090547626984,-54.990500467063484,8602,True
48.8072430357143,-53.943041151190485,3167,True
46.698597800000044,-57.081733166666645,2313,True
46.17317011784603,-58.32756699022924,2766,True
47.13244663333334,-49.07102519999999,3109,True
45.88068909378265,-52.097297382111535,6084,True
47.010363481834794,-57.53178588992165,8593,True
44.677287957539704,-59.81114691984129,2764,True
46.69451286937234,-57.899823511976905,4961,True
47.00315691636397,-59.17166935886805,8239,True
46.69451286937234,-57.899823511976905,3500,True
44.17122158306408,-60.680419666473455,2026,True
46.482785340052985,-55.47983228058468,8615,True
47.2090218187946,-55.69561836788082,2048,True
46.29279096458748,-54.03588654499983,6077,True
46.17317011784603,-58.32756699022924,2766,True
47.05452649470837,-58.32963121288907,2775,True
47.532163054173296,-55.28880406818178,2045,True
46.60558356995505,-53.94329081540403,3878,True
46.97454551266163,-54.536850375367884,4603,True
45.88068909378265,-52.097297382111535,6084,True
45.76130903690477,-46.53488379047618,189,True
43.51372066666664,-60.458194999999954,1245,True
47.05452649470837,-58.32963121288907,2775,True
38.91562349999998,-71.78179660000002,1984,True
47.12086315115441,-55.776640982684,7851,True
47.00315691636397,-59.17166935886805,8239,True
46.746429645238116,-55.24414116742424,8606,True
47.4598812225108,-56.362272607692304,1669,True
44.17122158306408,-60.680419666473455,2756,True
46.85821972407396,-56.25900693851915,3883,True
46.482785340052985,-55.47983228058468,8615,True
44.438368999999966,-61.071690000000046,1968,True
46.675641992354876,-54.64674512692864,6098,True
47.14323294047622,-51.46437080000003,6096,True
46.82593282214936,-53.17234193790117,8623,True
47.21843821809856,-56.61121302559926,5693,True
45.12353244049006,-58.79966561287043,2767,True
47.33081895440393,-58.89166708546455,2053,True
46.82593282214936,-53.17234193790117,8623,True
47.64990718095239,-55.35947431190475,2070,True
46.97454551266163,-54.536850375367884,2777,True
46.1701404053863,-57.26629284628706,6434,True
47.07139342279941,-58.262220723809484,2029,True
42.51415800000002,-63.10141499999989,273,True
48.07952769285715,-52.60586298015875,3865,True
48.815057499999966,-56.33765833333336,7220,True
46.17317011784603,-58.32756699022924,3862,True
48.15117535039684,-54.16412472658728,8624,True
47.903697821212106,-56.91231229931458,8285,True
45.23099066668056,-59.52475292874072,7532,True
47.33081895440393,-58.89166708546455,6436,True
44.17122158306408,-60.680419666473455,2756,True
46.746429645238116,-55.24414116742424,8606,True
46.82593282214936,-53.17234193790117,8623,True
43.88484800000003,-58.76578799999996,1970,True
46.40476135000001,-57.69317923333327,2005,True
46.45310204047622,-47.535256922619055,185,True
47.903697821212106,-56.91231229931458,8285,True
46.55391299999997,-56.164035000000034,2333,True
48.333516308730125,-54.615430100793695,3103,True
47.47329800000001,-58.45019699999995,2466,True
46.85821972407396,-56.25900693851915,3883,True
47.20755586190482,-54.17625000476194,6095,True
43.05298104999999,-61.88534346666661,1636,True
46.17317011784603,-58.32756699022924,2766,True
47.34159553650791,-55.06535271785717,5352,True
47.21843821809856,-56.61121302559926,5693,True
42.16545100000005,-60.10657000000002,717,True
46.29279096458748,-54.03588654499983,6077,True
47.903697821212106,-56.91231229931458,1345,True
47.33081895440393,-58.89166708546455,1687,True
47.07139342279941,-58.262220723809484,8238,True
43.613026999999995,-61.436362000000045,4189,True
43.223946666666734,-62.82698249999999,7821,True
47.00315691636397,-59.17166935886805,8239,True
45.652712779776095,-56.38091765000515,3141,True
47.94043200000004,-56.310120000000026,3946,True
45.652712779776095,-56.38091765000515,6429,True
46.61869206666668,-55.58626999047617,2417,True
46.6090547626984,-54.990500467063484,8602,True
45.652712779776095,-56.38091765000515,2776,True
47.05452649470837,-58.32963121288907,2775,True
47.55575958690477,-56.684191475000006,5355,True
47.32122096666671,-54.04669344999999,1722,True
46.17317011784603,-58.32756699022924,2766,True
47.21843821809856,-56.61121302559926,5693,True
47.64990718095239,-55.35947431190475,2070,True
46.85821972407396,-56.25900693851915,3883,True
46.29780240238097,-56.75195107777778,186,True
46.29780240238097,-56.75195107777778,7491,True
47.02223424999999,-59.19536625000008,7493,True
45.88068909378265,-52.097297382111535,6084,True
45.863105108874464,-44.023205583658026,190,True
46.482785340052985,-55.47983228058468,2771,True
48.75334924087304,-54.722830597186146,3545,True
44.17122158306408,-60.680419666473455,7870,True
47.05452649470837,-58.32963121288907,7158,True
32.961043000000046,-72.08455000000006,3027,True
46.97454551266163,-54.536850375367884,2412,True
47.12086315115441,-55.776640982684,2007,True
46.82593282214936,-53.17234193790117,8623,True
48.049179245634996,-51.85125224007928,184,True
42.47510300000003,-64.51740400000006,8183,True
46.97454551266163,-54.536850375367884,8621,True
46.97454551266163,-54.536850375367884,2777,True
46.57838012839294,-56.98171797866037,6057,True
47.903697821212106,-56.91231229931458,4998,True
48.15117535039684,-54.16412472658728,3876,True
46.940246553011185,-54.51599585294118,2031,True
45.87073485714288,-53.2640347857143,188,True
44.319605000000045,-42.33935800000005,2665,True
48.8072430357143,-53.943041151190485,1341,True
47.15937820887446,-55.47493811958872,1343,True
43.85702046428568,-63.41384516309524,8605,True
47.33779304998612,-54.59158692383731,2058,True
47.903697821212106,-56.91231229931458,4998,True
46.454656679916354,-57.657368610593956,4211,True
48.05070888333334,-53.73138044166665,3898,True
46.29279096458748,-54.03588654499983,6077,True
46.69451286937234,-57.899823511976905,3134,True
45.88068909378265,-52.097297382111535,6084,True
46.97454551266163,-54.536850375367884,2777,True
47.810414150000014,-53.67943384999997,8580,True
44.438368999999966,-61.071690000000046,1968,True
46.82593282214936,-53.17234193790117,8623,True
47.5842738916667,-54.073873843614685,3180,True
44.677287957539704,-59.81114691984129,2399,True
53.92306549087299,-59.33249453531744,2055,True
47.00315691636397,-59.17166935886805,8239,True
46.57838012839294,-56.98171797866037,6057,True
47.07139342279941,-58.262220723809484,2029,True
46.1701404053863,-57.26629284628706,6434,True
46.17317011784603,-58.32756699022924,2766,True
44.812249338095235,-62.39618365674603,2755,True
44.17122158306408,-60.680419666473455,2026,True
46.29279096458748,-54.03588654499983,6077,True
44.818709000000005,-59.54751573333333,2840,True
46.97454551266163,-54.536850375367884,2047,True
40.546325,-67.51465999999994,2462,True
46.6090547626984,-54.990500467063484,8602,True
46.85821972407396,-56.25900693851915,3883,True
42.09947549999993,-64.91733599999992,7831,True
48.36533299999999,-58.14657801666665,3186,True
47.010363481834794,-57.53178588992165,7863,True
45.830053548412685,-58.91188398650792,606,True
47.010363481834794,-57.53178588992165,8593,True
44.17122158306408,-60.680419666473455,2756,True
38.91562349999998,-71.78179660000002,1984,True
44.503256833333324,-61.42787871666665,1358,True
44.494259114682535,-61.626222203860024,2754,True
46.1701404053863,-57.26629284628706,6434,True
47.05452649470837,-58.32963121288907,2775,True
44.17122158306408,-60.680419666473455,1660,True
46.97454551266163,-54.536850375367884,2777,True
45.975980031746005,-59.29251037698408,1332,True
47.810414150000014,-53.67943384999997,3101,True
45.652712779776095,-56.38091765000515,7524,True
48.21350158571427,-53.97817701428573,3181,True
46.97454551266163,-54.536850375367884,2777,True
46.97454551266163,-54.536850375367884,2777,True
45.23099066668056,-59.52475292874072,7898,True
47.985754282215005,-53.764083246608976,3910,True
45.652712779776095,-56.38091765000515,6429,True
46.29279096458748,-54.03588654499983,6077,True
44.17122158306408,-60.680419666473455,7870,True
45.88068909378265,-52.097297382111535,6084,True
46.940246553011185,-54.51599585294118,2031,True
45.12353244049006,-58.79966561287043,2767,True
48.07952769285715,-52.60586298015875,7883,True
46.45310204047622,-47.535256922619055,2742,True
46.1701404053863,-57.26629284628706,2051,True
47.4598812225108,-56.362272607692304,1669,True
48.15117535039684,-54.16412472658728,8624,True
44.17122158306408,-60.680419666473455,2756,True
47.05452649470837,-58.32963121288907,3506,True
43.613026999999995,-61.436362000000045,171,True
